20
10	-1	2	-2	2	-3	1	-4	2	-5	3	-6	2	-7	1	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	3	-16	2	-17	1	-18	1	-19	0	-20	2	
11	-1	1	-2	0	-3	1	-4	2	-5	2	-6	3	-7	3	-8	1	-9	0	-10	0	-11	0	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	2	-20	3	
12	-1	2	-2	2	-3	2	-4	0	-5	2	-6	2	-7	3	-8	2	-9	0	-10	1	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
13	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	0	-12	3	-13	1	-14	1	-15	1	-16	3	-17	2	-18	0	-19	3	-20	0	
14	-1	1	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
15	-1	1	-2	0	-3	0	-4	2	-5	3	-6	2	-7	1	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
16	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	3	-10	0	-11	1	-12	0	-13	1	-14	2	-15	3	-16	2	-17	1	-18	1	-19	2	-20	3	
17	-1	2	-2	3	-3	2	-4	0	-5	3	-6	3	-7	3	-8	2	-9	0	-10	0	-11	1	-12	0	-13	2	-14	0	-15	1	-16	0	-17	1	-18	1	-19	1	-20	0	
18	-1	2	-2	0	-3	1	-4	2	-5	0	-6	2	-7	2	-8	1	-9	1	-10	0	-11	1	-12	0	-13	1	-14	1	-15	1	-16	3	-17	1	-18	0	-19	0	-20	3	
19	-1	2	-2	0	-3	1	-4	2	-5	0	-6	2	-7	1	-8	2	-9	3	-10	0	-11	2	-12	0	-13	2	-14	1	-15	1	-16	2	-17	1	-18	0	-19	2	-20	3	
20	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	0	-8	2	-9	2	-10	0	-11	0	-12	0	-13	2	-14	3	-15	1	-16	2	-17	1	-18	1	-19	0	-20	2	
21	-1	0	-2	1	-3	0	-4	2	-5	3	-6	2	-7	3	-8	2	-9	3	-10	0	-11	2	-12	3	-13	2	-14	1	-15	1	-16	0	-17	3	-18	0	-19	0	-20	3	
22	-1	2	-2	0	-3	1	-4	0	-5	3	-6	1	-7	3	-8	2	-9	2	-10	0	-11	2	-12	1	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	3	-20	2	
23	-1	1	-2	0	-3	1	-4	0	-5	1	-6	2	-7	3	-8	3	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	1	-17	1	-18	1	-19	0	-20	3	
24	-1	3	-2	0	-3	2	-4	2	-5	2	-6	2	-7	1	-8	2	-9	0	-10	1	-11	2	-12	0	-13	2	-14	0	-15	2	-16	2	-17	3	-18	1	-19	1	-20	3	
25	-1	2	-2	0	-3	1	-4	3	-5	0	-6	0	-7	2	-8	3	-9	2	-10	0	-11	0	-12	1	-13	0	-14	3	-15	1	-16	2	-17	3	-18	0	-19	0	-20	3	
26	-1	2	-2	0	-3	1	-4	2	-5	3	-6	0	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	3	-18	3	-19	0	-20	3	
27	-1	2	-2	0	-3	1	-4	2	-5	1	-6	3	-7	1	-8	2	-9	0	-10	2	-11	2	-12	0	-13	1	-14	1	-15	2	-16	2	-17	1	-18	2	-19	0	-20	3	
28	-1	2	-2	0	-3	0	-4	0	-5	3	-6	0	-7	2	-8	3	-9	0	-10	0	-11	2	-12	1	-13	0	-14	0	-15	1	-16	2	-17	1	-18	3	-19	3	-20	2	
29	-1	2	-2	0	-3	0	-4	2	-5	1	-6	0	-7	3	-8	2	-9	0	-10	3	-11	2	-12	3	-13	1	-14	2	-15	3	-16	2	-17	1	-18	1	-19	1	-20	1	
30	-1	3	-2	2	-3	1	-4	2	-5	3	-6	3	-7	3	-8	2	-9	0	-10	0	-11	2	-12	1	-13	1	-14	1	-15	1	-16	2	-17	0	-18	3	-19	2	-20	2	
31	-1	0	-2	0	-3	1	-4	0	-5	3	-6	3	-7	3	-8	2	-9	2	-10	0	-11	3	-12	1	-13	3	-14	1	-15	1	-16	2	-17	0	-18	1	-19	2	-20	3	
32	-1	3	-2	0	-3	3	-4	1	-5	3	-6	2	-7	3	-8	2	-9	3	-10	0	-11	2	-12	1	-13	1	-14	2	-15	0	-16	1	-17	1	-18	1	-19	0	-20	3	
33	-1	2	-2	0	-3	1	-4	3	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	1	-12	0	-13	1	-14	1	-15	3	-16	2	-17	1	-18	1	-19	1	-20	1	
34	-1	2	-2	0	-3	1	-4	2	-5	1	-6	2	-7	3	-8	0	-9	0	-10	0	-11	2	-12	2	-13	1	-14	3	-15	3	-16	2	-17	0	-18	1	-19	2	-20	3	
35	-1	2	-2	1	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
36	-1	2	-2	0	-3	0	-4	2	-5	3	-6	2	-7	1	-8	2	-9	0	-10	0	-11	1	-12	0	-13	3	-14	0	-15	0	-16	2	-17	1	-18	1	-19	2	-20	3	
37	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
38	-1	0	-2	0	-3	1	-4	3	-5	3	-6	2	-7	3	-8	2	-9	3	-10	0	-11	2	-12	2	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
39	-1	2	-2	3	-3	3	-4	2	-5	2	-6	2	-7	3	-8	3	-9	0	-10	0	-11	2	-12	2	-13	1	-14	0	-15	1	-16	2	-17	0	-18	1	-19	0	-20	3	
40	-1	2	-2	0	-3	1	-4	3	-5	3	-6	2	-7	3	-8	2	-9	0	-10	2	-11	2	-12	0	-13	0	-14	1	-15	1	-16	2	-17	1	-18	3	-19	3	-20	2	
41	-1	2	-2	0	-3	1	-4	2	-5	1	-6	0	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	3	-14	2	-15	1	-16	2	-17	1	-18	1	-19	0	-20	2	
42	-1	2	-2	0	-3	1	-4	2	-5	0	-6	3	-7	0	-8	2	-9	0	-10	3	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	1	-20	3	
43	-1	0	-2	0	-3	2	-4	2	-5	3	-6	3	-7	3	-8	2	-9	0	-10	0	-11	0	-12	0	-13	1	-14	1	-15	1	-16	2	-17	0	-18	1	-19	0	-20	3	
44	-1	2	-2	0	-3	1	-4	2	-5	2	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	2	-14	1	-15	1	-16	2	-17	0	-18	1	-19	1	-20	0	
45	-1	2	-2	0	-3	1	-4	2	-5	3	-6	1	-7	3	-8	2	-9	0	-10	0	-11	0	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	2	-19	0	-20	3	
46	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	3	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
47	-1	2	-2	0	-3	3	-4	1	-5	2	-6	0	-7	3	-8	0	-9	0	-10	0	-11	2	-12	1	-13	2	-14	1	-15	2	-16	2	-17	1	-18	1	-19	0	-20	3	
48	-1	2	-2	1	-3	1	-4	0	-5	3	-6	2	-7	3	-8	2	-9	0	-10	3	-11	2	-12	0	-13	2	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
49	-1	2	-2	3	-3	1	-4	2	-5	0	-6	2	-7	3	-8	2	-9	2	-10	0	-11	2	-12	0	-13	3	-14	1	-15	1	-16	2	-17	1	-18	0	-19	0	-20	3	
50	-1	1	-2	0	-3	1	-4	2	-5	3	-6	3	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	2	-16	2	-17	1	-18	0	-19	3	-20	3	
51	-1	2	-2	2	-3	2	-4	1	-5	0	-6	2	-7	3	-8	0	-9	3	-10	0	-11	2	-12	3	-13	1	-14	1	-15	1	-16	2	-17	1	-18	2	-19	2	-20	3	
52	-1	3	-2	0	-3	1	-4	0	-5	3	-6	3	-7	3	-8	2	-9	2	-10	0	-11	3	-12	1	-13	1	-14	0	-15	1	-16	1	-17	1	-18	1	-19	0	-20	3	
53	-1	2	-2	3	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	2	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	1	-17	1	-18	1	-19	1	-20	3	
54	-1	2	-2	0	-3	1	-4	3	-5	3	-6	2	-7	1	-8	2	-9	0	-10	2	-11	2	-12	0	-13	1	-14	1	-15	2	-16	3	-17	0	-18	1	-19	0	-20	1	
55	-1	3	-2	3	-3	1	-4	2	-5	3	-6	3	-7	3	-8	2	-9	0	-10	0	-11	0	-12	3	-13	1	-14	2	-15	1	-16	1	-17	1	-18	1	-19	2	-20	3	
56	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	0	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	3	-15	1	-16	1	-17	1	-18	1	-19	0	-20	3	
57	-1	2	-2	1	-3	1	-4	2	-5	1	-6	2	-7	2	-8	0	-9	2	-10	0	-11	2	-12	1	-13	3	-14	1	-15	1	-16	3	-17	1	-18	3	-19	0	-20	3	
58	-1	2	-2	0	-3	0	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	0	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	2	
59	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	2	-16	3	-17	1	-18	1	-19	0	-20	3	
60	-1	2	-2	1	-3	1	-4	3	-5	3	-6	0	-7	2	-8	3	-9	1	-10	0	-11	2	-12	2	-13	0	-14	1	-15	0	-16	0	-17	1	-18	1	-19	0	-20	0	
61	-1	0	-2	2	-3	0	-4	0	-5	0	-6	2	-7	3	-8	2	-9	0	-10	1	-11	2	-12	0	-13	1	-14	3	-15	1	-16	2	-17	2	-18	1	-19	0	-20	3	
62	-1	2	-2	0	-3	3	-4	2	-5	3	-6	2	-7	3	-8	2	-9	3	-10	0	-11	0	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	0	
63	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
64	-1	3	-2	2	-3	1	-4	2	-5	0	-6	3	-7	3	-8	2	-9	0	-10	0	-11	1	-12	3	-13	1	-14	1	-15	3	-16	2	-17	1	-18	1	-19	1	-20	3	
65	-1	0	-2	0	-3	1	-4	0	-5	0	-6	1	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	2	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
66	-1	2	-2	0	-3	1	-4	2	-5	1	-6	3	-7	0	-8	2	-9	1	-10	1	-11	3	-12	3	-13	2	-14	1	-15	1	-16	2	-17	0	-18	0	-19	0	-20	3	
67	-1	2	-2	0	-3	2	-4	3	-5	3	-6	2	-7	2	-8	2	-9	0	-10	3	-11	2	-12	0	-13	1	-14	1	-15	1	-16	0	-17	1	-18	1	-19	3	-20	2	
68	-1	2	-2	2	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
69	-1	2	-2	3	-3	1	-4	3	-5	3	-6	1	-7	0	-8	2	-9	3	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	2	-19	0	-20	3	
70	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
71	-1	2	-2	3	-3	1	-4	2	-5	2	-6	2	-7	1	-8	2	-9	0	-10	1	-11	2	-12	0	-13	1	-14	1	-15	1	-16	1	-17	0	-18	1	-19	0	-20	3	
72	-1	2	-2	0	-3	1	-4	0	-5	3	-6	2	-7	3	-8	0	-9	0	-10	0	-11	3	-12	0	-13	0	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
73	-1	0	-2	0	-3	1	-4	3	-5	1	-6	2	-7	2	-8	3	-9	2	-10	0	-11	1	-12	0	-13	1	-14	1	-15	2	-16	3	-17	1	-18	1	-19	0	-20	1	
74	-1	1	-2	0	-3	1	-4	2	-5	0	-6	2	-7	3	-8	2	-9	0	-10	1	-11	2	-12	0	-13	1	-14	0	-15	1	-16	2	-17	3	-18	1	-19	0	-20	3	
75	-1	0	-2	0	-3	1	-4	2	-5	2	-6	0	-7	3	-8	2	-9	0	-10	0	-11	2	-12	1	-13	2	-14	1	-15	2	-16	2	-17	1	-18	1	-19	0	-20	3	
76	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	0	-9	0	-10	1	-11	3	-12	2	-13	1	-14	1	-15	1	-16	2	-17	0	-18	1	-19	0	-20	0	
77	-1	3	-2	2	-3	0	-4	3	-5	1	-6	0	-7	1	-8	3	-9	3	-10	1	-11	3	-12	3	-13	0	-14	0	-15	3	-16	0	-17	2	-18	3	-19	1	-20	1	
78	-1	2	-2	0	-3	1	-4	0	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	3	-12	0	-13	3	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
79	-1	2	-2	0	-3	0	-4	2	-5	2	-6	3	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	2	-18	1	-19	0	-20	3	
80	-1	2	-2	2	-3	1	-4	2	-5	1	-6	2	-7	0	-8	2	-9	1	-10	3	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	1	
81	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
82	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	1	-8	1	-9	0	-10	3	-11	2	-12	0	-13	3	-14	1	-15	1	-16	1	-17	1	-18	1	-19	0	-20	3	
83	-1	2	-2	0	-3	1	-4	0	-5	3	-6	2	-7	1	-8	1	-9	0	-10	0	-11	0	-12	0	-13	1	-14	3	-15	3	-16	1	-17	0	-18	3	-19	2	-20	3	
84	-1	3	-2	3	-3	1	-4	1	-5	3	-6	2	-7	2	-8	3	-9	0	-10	3	-11	0	-12	2	-13	2	-14	1	-15	2	-16	3	-17	3	-18	0	-19	3	-20	1	
85	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
86	-1	2	-2	0	-3	1	-4	1	-5	3	-6	2	-7	0	-8	1	-9	1	-10	3	-11	2	-12	2	-13	0	-14	0	-15	1	-16	3	-17	3	-18	3	-19	0	-20	3	
87	-1	2	-2	0	-3	1	-4	2	-5	3	-6	1	-7	3	-8	2	-9	0	-10	0	-11	2	-12	3	-13	1	-14	2	-15	1	-16	2	-17	1	-18	1	-19	3	-20	3	
88	-1	2	-2	3	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	3	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
89	-1	2	-2	0	-3	1	-4	2	-5	3	-6	3	-7	3	-8	2	-9	0	-10	0	-11	2	-12	3	-13	1	-14	1	-15	3	-16	2	-17	1	-18	1	-19	0	-20	1	
90	-1	3	-2	2	-3	2	-4	2	-5	0	-6	2	-7	2	-8	2	-9	0	-10	0	-11	3	-12	0	-13	2	-14	0	-15	0	-16	2	-17	1	-18	0	-19	1	-20	3	
91	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
92	-1	0	-2	3	-3	2	-4	3	-5	1	-6	1	-7	2	-8	3	-9	3	-10	1	-11	3	-12	2	-13	2	-14	2	-15	2	-16	0	-17	0	-18	3	-19	1	-20	0	
93	-1	1	-2	0	-3	1	-4	2	-5	1	-6	2	-7	0	-8	0	-9	1	-10	0	-11	2	-12	3	-13	3	-14	0	-15	0	-16	2	-17	1	-18	0	-19	0	-20	3	
94	-1	2	-2	2	-3	1	-4	2	-5	0	-6	2	-7	0	-8	2	-9	0	-10	0	-11	2	-12	0	-13	3	-14	1	-15	1	-16	1	-17	1	-18	2	-19	0	-20	3	
95	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
96	-1	1	-2	1	-3	1	-4	3	-5	1	-6	2	-7	3	-8	2	-9	1	-10	0	-11	2	-12	2	-13	1	-14	0	-15	1	-16	3	-17	1	-18	1	-19	3	-20	1	
97	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
98	-1	2	-2	0	-3	2	-4	3	-5	3	-6	0	-7	0	-8	3	-9	0	-10	1	-11	1	-12	2	-13	3	-14	2	-15	1	-16	2	-17	2	-18	2	-19	1	-20	0	
99	-1	3	-2	3	-3	2	-4	0	-5	0	-6	3	-7	0	-8	1	-9	2	-10	3	-11	3	-12	3	-13	0	-14	3	-15	2	-16	3	-17	2	-18	2	-19	3	-20	0	
100	-1	0	-2	1	-3	3	-4	0	-5	2	-6	3	-7	2	-8	0	-9	2	-10	1	-11	0	-12	2	-13	3	-14	0	-15	0	-16	3	-17	0	-18	2	-19	3	-20	1	
101	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	2	-15	1	-16	0	-17	0	-18	0	-19	0	-20	2	
102	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
103	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
104	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
105	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
106	-1	0	-2	3	-3	2	-4	1	-5	3	-6	2	-7	3	-8	2	-9	0	-10	1	-11	2	-12	0	-13	1	-14	3	-15	1	-16	0	-17	1	-18	1	-19	0	-20	0	
107	-1	2	-2	0	-3	1	-4	2	-5	3	-6	2	-7	3	-8	2	-9	0	-10	0	-11	2	-12	0	-13	1	-14	1	-15	1	-16	2	-17	1	-18	1	-19	0	-20	3	
108	-1	2	-2	0	-3	0	-4	2	-5	1	-6	2	-7	3	-8	1	-9	3	-10	0	-11	1	-12	2	-13	3	-14	0	-15	1	-16	1	-17	2	-18	1	-19	0	-20	0	
